frame_time_us
16502
16408
6640
14049
17149
16923
16205
17568
16380
16595
17165
16649
15904
17546
16544
16235
17212
16772
15445
18445
16120
16667
17190
16656
15284
18272
16671
16576
16802
16920
16404
16612
16939
16921
16680
17190
16134
16592
17069
15755
17485
16898
16510
16436
17128
16889
16531
16499
16400
16848
16775
16904
16565
16668
16714
16230
17452
16971
16006
16830
16800
16198
17219
16972
15958
17506
16260
16249
17559
16989
15890
17123
16849
16193
17532
16670
16387
17037
16626
15575
17656
17021
26823
11859
24485
17254
19739
18804
18311
19176
18761
23855
21040
23148
25527
26657
23926
27106
29577
29119
29985
35712
32338
33450
32697
32767
33520
34117
34991
34285
35824
36105
35478
35771
35878
35995
35918
35984
36024
35685
36249
36123
35415
36003
35540
34593
35212
34819
34481
34914
33059
33906
33748
33793
33935
33332
33720
33797
33947
34288
34736
34898
38462
34569
35214
35326
35776
33329
32264
32708
32829
33305
33633
34571
34868
34378
34320
34622
35325
35945
35793
37221
35381
34816
34787
35767
36095
36007
36062
36073
36156
35437
35278
35694
36524
36225
34977
35539
34859
35342
35181
34868
35398
36211
38315
35534
35389
36135
36438
37246
37533
37100
37290
37177
36691
36403
37368
37652
36642
35560
36780
36338
37629
37321
36628
36051
36564
37022
37542
36313
36560
36254
37027
37863
37548
38278
37295
37058
37260
37432
37441
36520
37263
38078
38123
37168
37757
37653
37301
37576
36513
36949
38864
37220
37485
36849
37412
37035
37934
37569
37005
37990
37099
37622
37523
37345
38053
37869
37292
38019
36813
37429
37961
37132
38011
37789
38256
37635
37285
38052
37449
37825
37376
39007
37208
37357
38252
36987
37196
38064
38548
39521
35862
37602
37403
37923
37490
37176
38365
36875
38237
37863
38705
37148
37251
38442
36981
37689
38198
37950
38176
38255
37466
38223
37844
38312
37714
37357
37850
36823
37479
37706
36668
30417
30171
31825
31238
29288
29914
29727
30287
29683
31233
29042
29743
29518
31376
28942
29753
29714
30622
29608
31840
30895
30524
29431
30158
29688
30149
30332
29644
30632
29994
29625
30312
29320
29400
29883
29902
29349
31174
29302
30504
29518
29521
31339
29945
30758
30038
29565
29952
29526
29690
29769
29514
30095
30153
30608
29701
29707
30653
29529
29996
30152
30205
30073
30055
29529
29913
30436
30431
30852
29804
30060
30554
30535
29664
30725
29603
30109
29560
30697
32774
29897
30307
30582
31527
32245
29961
30486
30195
30000
29986
28976
29807
30507
30102
31235
29495
30226
29374
29339
29775
29694
28551
29185
29740
30867
30663
31219
30298
31762
31319
30234
31234
30713
30048
30656
31936
31210
30691
30848
29798
30541
30047
30233
30602
30155
30715
31239
31492
31127
30726
31940
30591
30370
30217
30808
30019
30715
29786
30379
29939
30469
29605
30156
29745
30635
30244
30426
30891
29894
30035
30383
31271
30637
29343
30248
31803
30509
30256
30769
29760
30037
34054
30133
31096
29922
29438
28602
28685
29137
29354
29574
30786
29617
29590
30370
29511
30034
29406
29154
29122
30524
28039
27405
24403
16725
22875
7699
10998
17208
16796
14563
16790
16492
16454
16855
16537
17295
15816
17026
17024
18226
16259
17098
16514
16713
17096
16458
16425
17028
16547
16508
16536
17010
16613
16786
16719
16544
16741
16634
16833
16812
16692
16685
16675
16726
16606
16671
16889
16483
31157
8049
10483
17330
16645
16488
17165
16606
16759
16886
16275
17000
16579
17303
15873
16845
16963
16539
16671
16756
16761
16510
16902
16633
16576
16948
16421
16551
16815
16900
16612
16865
16918
16467
16967
16513
16552
16976
16480
16954
16502
16940
16600
16987
16463
16643
16946
16353
16702
17387
16317
16440
17788
15657
16468
17197
16715
16442
17069
16607
16598
16609
16461
16890
16287
17165
16645
16954
16753
16690
16724
16480
17162
16197
16842
16671
17549
16122
16485
16736
16797
16176
17871
16100
16710
17151
16193
16987
16350
16726
16414
16956
16727
17180
16217
16555
17197
16297
16886
18300
14964
16745
16914
16646
16703
16846
16907
16508
16347
16701
17272
16103
16610
16712
16909
16600
17727
15619
16703
16954
16842
16421
16597
16750
16660
17001
16751
16363
16709
16728
16733
16920
16895
16592
16866
16689
16489
16884
16687
16511
16969
16631
16667
16805
16654
16722
16694
16543
16919
16667
29844
8888
10693
17271
16856
16942
16195
16874
16628
16734
16954
16637
16513
16689
16758
16887
17138
16104
16534
17321
16309
16872
16427
16888
16711
17064
16349
16719
16612
16658
16686
17025
16390
17001
16738
16336
16691
16730
16849
17077
16167
16774
16868
16517
16825
16930
16520
16705
16754
16800
16698
16785
16757
17102
16465
16265
16661
16835
16646
16439
17066
16636
16605
16730
16663
16912
16610
16828
16521
16881
16870
16720
16281
16886
16692
16601
17040
16412
16942
16603
16553
16789
16946
16349
16921
16546
16571
16805
17104
16437
16753
16754
16759
16981
16350
16416
17234
16444
16596
16979
16556
16607
17047
16501
16473
16715
16923
16512
17716
15986
16377
16850
16687
17218
16414
17028
16462
16460
16985
16721
16493
16910
16584
16445
16793
16614
16655
16773
16922
16546
22084
12990
14976
17065
15728
17145
17044
16606
16555
16747
16761
16479
17058
16693
16573
17030
16891
16464
16889
16667
29767
8053
11677
17128
16997
16620
16940
16365
16724
16505
16822
16937
16381
16836
16777
16357
16874
16955
16843
16204
16861
16554
16756
16880
17018
16622
16517
16582
16913
16807
16303
16722
16826
16376
16864
16783
16931
16590
16625
16809
16668
16980
16707
16389
16851
16387
16925
16940
16483
16822
16842
16490
16760
17017
16209
16761
16712
17006
16434
16698
16899
16655
16782
16890
15799
16744
16592
17289
16769
16589
16754
16874
16425
16749
16915
16956
16218
16976
16605
16629
16572
17198
16437
16824
16573
16767
16835
16597
16567
16906
16781
16735
16361
16933
16714
16711
16795
16738
16525
16617
16552
17542
16138
16963
16569
16279
16745
17044
16752
16663
16506
16759
16367
17031
17051
17044
15878
16924
16724
16534
16939
16765
16477
17002
16315
16894
17306
16127
16496
17173
16337
16802
16928
16751
15833
17547
16248
16887
17126
16337
16765
16584
16971
16575
16925
16498
16555
16634
16887
16544
30811
7994
11339
17038
16960
16383
16936
16599
16589
16790
16774
16529
16897
16767
16659
16716
16699
16254
17122
16523
16740
16765
16783
16453
16872
16699
16610
16638
16862
16642
17115
16747
15954
16951
16737
16957
16565
16830
16427
16960
16703
16482
16626
16887
16875
16680
16785
16590
16423
17106
16889
16401
16661
16610
16700
17149
16542
16449
16967
16273
16623
17270
16453
16568
17185
16315
16568
17139
16632
16416
16845
16698
16475
17107
16239
16977
16738
16680
16807
17072
16423
16512
16727
16767
16567
16930
16533
16639
16829
16745
16431
16982
16811
17130
16248
16633
16533
17001
16471
17496
15858
17043
16596
16775
16629
16613
16746
16917
16666
16582
16560
16633
16745
16813
16785
16926
16419
16553
16865
16704
16652
16774
16723
16995
16254
16986
16436
17043
16477
16557
16842
17024
16550
16631
17016
16583
16658
16854
16081
17346
15527
17104
17143
16315
17215
16451
17209
16293
16739
17006
29779
8996
10386
17462
17139
16483
16533
16414
17018
16545
16617
16901
16747
16400
17174
16641
16947
16432
16796
16302
17034
16550
16744
16751
16707
16928
16683
16601
16619
16819
16588
16669
16735
16797
16392
16891
16590
16719
16928
16857
16489
16610
16727
16850
16948
19570
14261
15934
16759
16159
17288
16856
16429
16765
16600
17030
16527
16839
16420
16760
16982
16748
16586
17338
16307
17351
17735
16622
17607
17235
16208
17171
17328
31134
18848
25134
27176
30158
32410
33163
32308
31149
30852
28317
27013
26793
25116
24434
23376
23697
22450
24869
22215
21434
22610
21601
18294
25102
18696
17680
17817
17704
16566
28023
17859
18023
18174
17832
16953
17048
27894
18501
17228
17975
18274
18875
25650
18216
18251
18133
18279
18175
27199
19251
18874
19345
26257
18765
18374
19254
19160
24011
18574
19236
19414
18670
24422
18633
18978
18810
19141
25295
18908
18204
18845
18600
26149
19252
18993
19352
27990
19140
18970
26373
19358
18643
18672
27997
21452
22328
22984
21969
21681
23236
22041
21553
23758
21570
21954
21781
20762
21447
24723
22105
20815
23694
20370
20299
21547
21620
20404
21908
25003
21223
21286
24936
22281
22154
21392
22387
21732
23100
21021
21054
24614
21234
22074
23826
22745
21103
22714
20831
21055
25657
21275
22366
22378
22021
21697
23264
20926
21069
25299
20960
22221
23858
22113
21144
23340
20976
22234
23009
20904
22387
24254
21881
21082
23343
20666
21188
25432
21552
21451
23921
21240
20977
24058
20834
17811
25786
17565
17227
18011
18489
18956
18605
25879
18017
18655
18773
18674
26068
18137
18706
18495
18402
26021
17674
18576
18343
18614
18072
26454
18867
19078
19053
26279
18074
18489
19084
18673
26200
18292
18748
18776
18585
25843
18656
18429
18594
18723
24698
17301
17894
18647
18975
18271
27019
19124
18651
18611
27291
18431
17899
18544
18121
27305
18924
19138
17416
18561
24775
17986
17250
17840
17856
18471
18531
25810
18232
18027
19547
18322
26078
18907
19575
19592
18281
23657
18898
18795
18299
18239
26014
18650
18748
19025
17868
18103
25624
18177
18174
17443
18495
18590
25296
17269
18291
19044
18669
19145
24337
18109
18412
20075
18864
17825
24734
19240
19091
19745
25275
18458
19295
18697
18421
25415
18251
19069
17732
18886
25404
17530
18736
18892
18374
17895
26391
18518
18546
18602
17982
26654
18896
18625
18360
17971
26413
18793
18580
18638
17941
26478
19225
18175
18644
18154
25882
21927
21294
22131
19187
20639
19552
25223
19553
18542
18716
18251
25632
19039
19841
18964
18065
23120
18600
18371
17181
18194
17368
17734
27427
17889
17616
17791
17466
17412
17649
17914
25360
16984
17960
18024
17680
18556
17350
18972
25189
18713
17644
19250
18454
18052
24696
18532
18738
18595
19160
18071
24735
19090
18571
18490
18257
26313
19556
18558
18861
25490
18682
18867
17897
18511
18126
25917
19112
19221
19468
25967
19716
18318
18903
25608
18688
18723
18763
21593
24901
21499
22028
23398
22189
22705
21924
22582
22667
21950
22019
22035
23222
22065
21811
22536
23866
21960
23019
22292
22672
23049
23533
22992
23163
22949
22477
21834
21604
21859
22699
22654
22371
21957
21705
21374
21799
21562
23841
21118
21849
23309
21000
20297
25402
20004
19689
19749
23594
19970
19896
19781
23444
19715
19365
19533
25382
19070
17393
17096
16583
16441
16876
16045
15087
16637
15659
17184
15430
14721
16321
16543
16754
16687
16050
16768
17200
16607
16691
16853
16434
16663
17291
16440
16641
16944
16274
17047
16538
16677
16331
17021
16343
17296
16956
16667
16468
16483
17719
15776
16928
16880
16409
16961
7317
11909
16735
16844
16824
16463
16737
16977
16187
16740
16827
16754
16553
16555
17003
16453
16698
16806
16658
17020
16551
16442
16807
17075
16245
17500
16253
16388
16712
29935
9052
11492
16446
16630
16655
16745
17076
16425
16766
16433
16728
17053
17540
15711
16757
16583
16561
17238
16288
16830
16710
16507
16709
16664
17329
16131
16899
16821
16421
17090
16440
16849
16689
16501
16766
17106
16289
16720
16954
16660
16824
16409
16693
16796
16771
16542
17012
16380
16779
16705
16772
16685
16519
16884
16751
16633
16814
16480
16790
16680
16894
16528
16984
16553
16607
16705
16884
16646
17055
16293
16692
16685
16797
16518
17170
16459
16512
16799
16844
16697
17089
16333
16549
16867
16731
16793
16925
16312
16610
16764
17165
16610
16983
16102
16539
16949
16969
16530
16965
16390
16565
16560
17125
16828
16231
16905
16521
16611
17096
16877
16326
17059
16323
16498
17075
16531
16915
16887
16254
16877
17080
18307
17008
13970
17217
16411
16734
16690
16730
17132
16472
16705
17099
16290
16533
16939
16634
17078
16334
16822
16846
16792
16444
16719
17299
16214
16683
17508
15863
29776
8636
11528
16946
16787
17054
16509
16481
17121
16321
16898
16851
16628
16756
16777
16723
16613
17124
16253
16832
16676
16574
16806
17219
16184
16607
16654
16730
17208
16582
16434
16723
16758
17243
16133
16903
16452
16847
16755
17071
16355
16989
16376
16433
16686
17390
16109
16978
16349
17045
16733
17047
16385
16795
16520
16445
16943
16747
16623
16732
16611
16634
17126
16469
16745
17172
16235
16683
16978
16546
16603
16678
16754
16499
17284
16342
16574
16838
16451
16812
16955
16445
16579
16815
16864
16520
17347
16337
16740
17009
31062
15896
16278
16792
16855
16027
17246
16826
16452
16847
16730
16583
16695
16846
16441
17015
16451
16397
16742
16913
16823
16644
16886
16098
17520
16723
16557
16613
16693
16558
16783
16846
16651
16692
16900
15831
17311
17013
16564
16601
16882
15895
17410
16858
16637
16488
16908
16569
16627
16975
16699
16463
16822
16735
16301
17246
16643
16536
17367
15993
20227
15438
14657
16506
16997
16862
16397
16811
16662
16484
17098
16792
16254
16878
16832
16441
17046
16749
16426
16486
17023
16427
17840
15992
16443
16791
16747
16512
16919
16672
16612
16958
16584
16255
17435
16463
16598
16656
16907
16689
16534
16918
16442
16753
16884
16642
16700
16870
16511
16817
16762
16517
16656
16984
15926
17183
16794
16630
16723
16819
16495
16831
17111
16299
16771
16815
16700
16559
17119
16484
16640
16963
16275
16721
17217
16350
16570
16860
16637
16697
17220
16348
16556
16811
16789
16442
16906
16779
16463
16875
17063
16317
16912
16686
16392
16590
17145
16612
16893
16575
16289
16943
16950
16443
16835
16729
16364
16996
16733
16646
16627
16931
16387
16677
17007
16547
16689
17187
16099
16884
16795
16483
16809
16882
16464
16635
17300
16078
16725
16942
16454
16738
17226
16198
16685
16889
16527
16813
16955
16488
16697
16734
16724
16612
16883
15978
17383
16740
16853
16476
19900
14682
15422
16884
16773
16930
17710
15255
16674
17050
16590
16691
16503
16776
16651
16919
16720
16591
16780
16613
16632
17056
16623
16518
16880
16191
17110
16803
16698
16529
16952
16682
16530
16855
16746
16402
17032
18720
14947
16174
16594
17383
16000
16603
17043
16617
16941
16767
16424
16822
16644
16751
16864
16580
16565
16835
16549
16841
16889
16491
16617
16936
16808
16549
16822
16607
16525
16470
17006
16696
16944
16544
16531
17187
15800
17307
16742
16695
16531
17155
15947
17160
16882
16446
16761
17060
16448
16655
16917
16771
16402
17138
16530
16477
16821
16928
16473
16788
16861
16340
16826
16955
16406
16946
16193
16880
16840
16972
16321
16907
16300
16841
16736
17078
16361
16879
16758
16453
16798
17045
16361
16915
16715
16545
16540
17239
16352
16814
16731
16523
16623
17244
16389
16639
16886
16485
16631
17164
16360
16794
16653
16563
16698
17167
16330
16974
16565
16553
16674
17097
19260
13820
16881
16478
16780
17002
16490
16693
16761
16661
16742
16777
16634
16574
16845
16695
16674
16773
16657
16593
17040
16637
16577
16760
16681
16542
17009
16679
16301
17005
16773
16455
17046
16706
16523
16867
16639
16552
17023
16654
16455
16832
16676
16726
16969
16545
16512
16684
16902
16530
17024
16539
16584
16759
16359
16650
17131
16770
16515
16673
16862
16672
16626
16924
16443
16704
16534
16980
16890
16710
16385
16912
16377
21072
13497
16653
17066
16650
15697
16592
16699
16545
16276
17238
17203
16347
