ACTOR proc=assistant-11 type=assistant samples=2 trans=0 max_disp=0 states=idle
ACTOR proc=sage-23 type=sage samples=2 trans=0 max_disp=0 states=idle
ACTOR proc=evilplant-2 type=evilplant samples=2 trans=0 max_disp=0 states=idle
ACTOR proc=revcycle-8 type=revcycle samples=2 trans=0 max_disp=0 states=idle
ACTOR proc=villagea-part-73 type=villagea-part samples=2 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=villagea-part-72 type=villagea-part samples=1 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=villagea-part-50 type=villagea-part samples=1 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=reflector-middle-2 type=reflector-middle samples=1 trans=0 max_disp=0 states=reflector-middle-idle
ACTOR proc=med-res-level-9 type=med-res-level samples=1 trans=0 max_disp=0 states=med-res-level-idle
ACTOR proc=med-res-level-8 type=med-res-level samples=1 trans=0 max_disp=0 states=med-res-level-idle
ACTOR proc=med-res-level-7 type=med-res-level samples=1 trans=0 max_disp=0 states=med-res-level-idle
ACTOR proc=med-res-level-6 type=med-res-level samples=1 trans=0 max_disp=0 states=med-res-level-idle
ACTOR proc=med-res-level-4 type=med-res-level samples=1 trans=0 max_disp=0 states=med-res-level-idle
ACTOR proc=warp-gate-switch-3 type=warp-gate-switch samples=1 trans=0 max_disp=0 states=basebutton-down-idle
ACTOR proc=villagea-part-48 type=villagea-part samples=1 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=villagea-part-47 type=villagea-part samples=1 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=villagea-part-46 type=villagea-part samples=1 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=fishermans-boat-2 type=fishermans-boat samples=1 trans=0 max_disp=0 states=fishermans-boat-docked-village
ACTOR proc=hutlamp-30 type=hutlamp samples=1 trans=0 max_disp=0 states=hutlamp-idle
ACTOR proc=hutlamp-29 type=hutlamp samples=1 trans=0 max_disp=0 states=hutlamp-idle
ACTOR proc=villagea-part-35 type=villagea-part samples=1 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=villagea-part-34 type=villagea-part samples=1 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=eco-11 type=eco-blue samples=1 trans=0 max_disp=0 states=wait
ACTOR proc=eco-10 type=eco-blue samples=1 trans=0 max_disp=0 states=wait
ACTOR proc=sharkey-12 type=sharkey samples=1 trans=0 max_disp=0 states=nav-enemy-idle
ACTOR proc=villagea-part-32 type=villagea-part samples=1 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=villagea-part-30 type=villagea-part samples=1 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=med-res-level-3 type=med-res-level samples=1 trans=0 max_disp=0 states=med-res-level-idle
ACTOR proc=med-res-level-2 type=med-res-level samples=1 trans=0 max_disp=0 states=med-res-level-idle
ACTOR proc=med-res-level-1 type=med-res-level samples=1 trans=0 max_disp=0 states=med-res-level-idle
ACTOR proc=sagesail-6 type=sagesail samples=1 trans=0 max_disp=0 states=sagesail-idle
ACTOR proc=villagea-part-1 type=villagea-part samples=1 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=revcycleprop-2 type=revcycleprop samples=1 trans=0 max_disp=0 states=idle
ACTOR proc=windspinner-9 type=windspinner samples=1 trans=0 max_disp=0 states=windspinner-idle
