ACTOR proc=villagea-part-1 type=villagea-part samples=1 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=revcycleprop-2 type=revcycleprop samples=1 trans=0 max_disp=0 states=idle
ACTOR proc=windspinner-9 type=windspinner samples=1 trans=0 max_disp=0 states=windspinner-idle
ACTOR proc=windspinner-8 type=windspinner samples=1 trans=0 max_disp=0 states=windspinner-idle
ACTOR proc=windmill-sail-4 type=windmill-sail samples=1 trans=0 max_disp=0 states=windmill-sail-idle
ACTOR proc=reflector-end-1 type=reflector-end samples=1 trans=0 max_disp=0 states=reflector-end-idle
ACTOR proc=ropebridge-5 type=ropebridge samples=1 trans=0 max_disp=0 states=ropebridge-idle
ACTOR proc=ropebridge-4 type=ropebridge samples=1 trans=0 max_disp=0 states=ropebridge-idle
ACTOR proc=water-vol-10 type=water-vol samples=1 trans=0 max_disp=0 states=water-vol-idle
ACTOR proc=water-vol-8 type=water-vol samples=1 trans=0 max_disp=0 states=water-vol-idle
ACTOR proc=water-vol-7 type=water-vol samples=1 trans=0 max_disp=0 states=water-vol-idle
ACTOR proc=money-2691 type=money samples=10 trans=0 max_disp=0 states=wait
ACTOR proc=money-2688 type=money samples=9 trans=0 max_disp=0 states=wait
ACTOR proc=villagea-part-27 type=villagea-part samples=9 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=villagea-part-2 type=villagea-part samples=9 trans=0 max_disp=0 states=part-spawner-active
ACTOR proc=hutlamp-6 type=hutlamp samples=9 trans=0 max_disp=0 states=hutlamp-idle
ACTOR proc=hutlamp-5 type=hutlamp samples=9 trans=0 max_disp=0 states=hutlamp-idle
TRIGGER crate-2470 min_disp=0 -> FIRED (best proc=crate-2470 disp=0 states=1 trans=1)
VERDICT fired=1/1
